date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:54	64945/64945	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:21:54%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-cady-lee	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-cady-lee.html	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:54	88822/88822	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:42:58%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-slim-230-2-1706723928-1080-607180db.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-slim-230-2-1706723928-1080-607180db.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:55	103902/103902	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:02%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466243-1080-52c6fee8.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466243-1080-52c6fee8.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:55	115984/115984	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:06%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-lee-230-2-1706724021-1080-7d6de78a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-lee-230-2-1706724021-1080-7d6de78a.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:55	38984/38984	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:10%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466306-1080-ad7ff0a2.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466306-1080-ad7ff0a2.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:55	51802/51802	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-tex-230-2-1706724299-1080-4fc3a7d2.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-tex-230-2-1706724299-1080-4fc3a7d2.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:55	195906/195906	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:19%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-lux-230-2-1706724181-1920-b78a9ffc.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-lux-230-2-1706724181-1920-b78a9ffc.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:56	60920/60920	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:39%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-lux-230-3-1706724181-1920-8d3528d3.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-lux-230-3-1706724181-1920-8d3528d3.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:56	128792/128792	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:29%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cady-lux-230-1-1706724180-1920-742c4ac5.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cady-lux-230-1-1706724180-1920-742c4ac5.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:56	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712333811	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/ellox83e8.js	(from https://www.moveisgottems.com.br/produto/cadeiras-cady-lux)
13:21:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Apr%202024%2016:21:56%20GMT	https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:57	524263/524263	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Mar%202024%2014:46:09%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706725325-648-aae39508.png	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706725325-648-aae39508.png	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:57	65518/65518	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:21:57%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-dina-slim	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-dina-slim.html	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:57	68944/68944	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:21:57%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-dina-soft	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-dina-soft.html	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:58	64056/64056	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:46%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-slim-2-1706724461-1080-dc5994d0.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-slim-2-1706724461-1080-dc5994d0.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:58	64802/64802	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:21:58%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-dina-lee	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-dina-lee.html	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:58	43232/43232	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:50%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466354-1080-2f886247.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466354-1080-2f886247.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:58	56460/56460	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-lee-2-1706724888-1080-f95c80fb.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-lee-2-1706724888-1080-f95c80fb.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:59	64802/64802	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:21:59%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-dina-lux	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-dina-lux.html	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:59	48892/48892	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:43:57%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466382-1080-ee97445b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466382-1080-ee97445b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:59	91032/91032	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:03%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471049-1080-cb7f07d1.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471049-1080-cb7f07d1.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:59	72638/72638	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:00%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-lux-2-1706724997-1080-416b7811.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-lux-2-1706724997-1080-416b7811.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:21:59	95752/95752	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:07%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-soft-2-1706725642-1080-87156d6b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-soft-2-1706725642-1080-87156d6b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:00	1226130/1226130	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Mar%202024%2014:46:11%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466330-1080-bc24663d.png	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702466330-1080-bc24663d.png	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:00	190316/190316	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:23%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-tex-1-1706725116-1920-403c7391.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-tex-1-1706725116-1920-403c7391.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:00	147408/147408	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:33%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-tex-3-1706725117-1920-b9251187.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-tex-3-1706725117-1920-b9251187.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:00	179244/179244	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:12%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-tex-2-1706725116-1920-0efdabe1.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-tex-2-1706725116-1920-0efdabe1.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:00	280780/280780	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:42%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-tex-6-1706725252-1920-179de9ad.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-tex-6-1706725252-1920-179de9ad.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Apr%202024%2016:22:01%20GMT	https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:01	109778/109778	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:44:51%20GMT	https://www.moveisgottems.com.br/storage/images/cache/dina-tex-5-1706725251-1920-cef42606.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/dina-tex-5-1706725251-1920-cef42606.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:01	12958/12958	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:17:38%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706725374-648-bfbc1036.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706725374-648-bfbc1036.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:01	6632853/6632853	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:19:59%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702658461.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702658461.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-dina-tex)
13:22:01	68546/68546	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:17:41%20GMT	https://www.moveisgottems.com.br/storage/images/cache/done-2-1706725391-1920-11f7785a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/done-2-1706725391-1920-11f7785a.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:02	57466/57466	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:17:51%20GMT	https://www.moveisgottems.com.br/storage/images/cache/done-1-1706725391-1920-5f36a02a.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/done-1-1706725391-1920-5f36a02a.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:02	46380/46380	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:18:01%20GMT	https://www.moveisgottems.com.br/storage/images/cache/done-3-1706725392-1920-bce0d8ae.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/done-3-1706725392-1920-bce0d8ae.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:02	90092/90092	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:18:10%20GMT	https://www.moveisgottems.com.br/storage/images/cache/done-1-1706725506-1920-838428db.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/done-1-1706725506-1920-838428db.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:03	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712333812	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxffcf.js	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:03	214840/214840	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2016:18:21%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-done-1-1707391497-1920-4931359e.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-done-1-1707391497-1920-4931359e.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:03	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Apr%202024%2016:22:03%20GMT	https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:03	11760/11760	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:29:46%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706726047-648-cdde64fd.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706726047-648-cdde64fd.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:04	208160/208160	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:12:49%20GMT	https://www.moveisgottems.com.br/storage/images/cache/projetoinspiracaoprojeto-projeto-1707229977-1920-6bbff4cf.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/projetoinspiracaoprojeto-projeto-1707229977-1920-6bbff4cf.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:04	62248/62248	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:29:52%20GMT	https://www.moveisgottems.com.br/storage/images/cache/fly-2-1706726068-1920-eef6d34f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/fly-2-1706726068-1920-eef6d34f.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:05	91408/91408	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:30:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/fly-1-1706726067-1920-b21b0185.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/fly-1-1706726067-1920-b21b0185.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:05	66818/66818	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:30:31%20GMT	https://www.moveisgottems.com.br/storage/images/cache/fly-3-1706726068-1920-d4496460.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/fly-3-1706726068-1920-d4496460.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:05	119610/119610	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:30:41%20GMT	https://www.moveisgottems.com.br/storage/images/cache/fly-4-1706726068-1920-727462ae.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/fly-4-1706726068-1920-727462ae.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:05	145080/145080	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:30:50%20GMT	https://www.moveisgottems.com.br/storage/images/cache/fly-10-1706726354-1920-d146595f.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/fly-10-1706726354-1920-d146595f.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:06	7355/7355	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202024%2020:52:36%20GMT	https://www.moveisgottems.com.br/themes/gotthems/assets/js/ellox.js?e=1712333813	C:/SiteGottems2/Site2/www.moveisgottems.com.br/themes/gotthems/assets/js/elloxb821.js	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:06	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Apr%202024%2016:22:06%20GMT	https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:06	227854/227854	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:30:58%20GMT	https://www.moveisgottems.com.br/storage/images/cache/cadeiras-fly-1-1707153958-1920-af2b79de.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/cadeiras-fly-1-1707153958-1920-af2b79de.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:06	12586/12586	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:26:11%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706805302-648-3da9d7bc.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706805302-648-3da9d7bc.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:12	3000659/3000659	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:18:33%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702658992.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702658992.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-done)
13:22:12	6710190/6710190	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:18:28%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659050.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659050.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-fly)
13:22:12	3041099/3041099	---M--	200	added ('OK')	application/vnd.koan	date:Fri,%2001%20Mar%202024%2013:17:20%20GMT	https://www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659099.skp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/files/2023/12/arquivo-3d-produto-1702659099.skp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:13	76042/76042	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:26:17%20GMT	https://www.moveisgottems.com.br/storage/images/cache/gia-1-1706805321-1920-a2ad9d21.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/gia-1-1706805321-1920-a2ad9d21.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:13	2673807/2673807	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Mar%202024%2018:26:14%20GMT	https://www.moveisgottems.com.br/storage/images/cache/gia-2-1706805322-1920-7bc4528a.png	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/gia-2-1706805322-1920-7bc4528a.png	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:14	73718/73718	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:26:27%20GMT	https://www.moveisgottems.com.br/storage/images/cache/gia-3-1706805322-1920-417be5a5.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/gia-3-1706805322-1920-417be5a5.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:14	61620/61620	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:26:39%20GMT	https://www.moveisgottems.com.br/storage/images/cache/gia-4-1706805322-1920-e746e36b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/gia-4-1706805322-1920-e746e36b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:15	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Apr%202024%2016:22:15%20GMT	https://www.moveisgottems.com.br/flash	C:/SiteGottems2/Site2/www.moveisgottems.com.br/flash	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:15	239626/239626	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2018:26:53%20GMT	https://www.moveisgottems.com.br/storage/images/cache/gia-1-1706805414-1920-45c948e2.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/gia-1-1706805414-1920-45c948e2.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-gia)
13:22:15	42366/42366	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:48:56%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806342-648-83f9953c.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1706806342-648-83f9953c.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:15	63735/63735	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:22:15%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-ivy-lux	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-ivy-lux.html	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:16	63670/63670	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:22:16%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-ivy-slim	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-ivy-slim.html	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:16	113996/113996	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:07%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-lux-230-2-1706806251-1080-64b4ad4b.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-lux-230-2-1706806251-1080-64b4ad4b.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:16	50004/50004	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:12%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471336-1080-82c92cfb.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471336-1080-82c92cfb.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:17	99910/99910	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:00%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471294-1080-b91f71c9.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471294-1080-b91f71c9.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:17	80584/80584	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:18%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-slim-230-2-1706806517-1080-7b57d0e5.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-slim-230-2-1706806517-1080-7b57d0e5.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:17	64206/64206	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2016:22:17%20GMT	https://www.moveisgottems.com.br/produto/cadeiras-ivy-tex	C:/SiteGottems2/Site2/www.moveisgottems.com.br/produto/cadeiras-ivy-tex.html	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:18	41710/41710	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:22%20GMT	https://www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471478-1080-3db2ee8c.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/produtoproduto-produto-1702471478-1080-3db2ee8c.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:18	47696/47696	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:27%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-2-1706806688-1080-f1c11d71.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-tex-230-2-1706806688-1080-f1c11d71.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:19	244852/244852	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:46%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-lee-230-1-1706806402-1920-1f76e7e6.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-lee-230-1-1706806402-1920-1f76e7e6.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
13:22:19	323664/323664	---M--	200	added ('OK')	image/webp	date:Fri,%2001%20Mar%202024%2014:49:34%20GMT	https://www.moveisgottems.com.br/storage/images/cache/ivy-lee-230-2-1706806402-1920-51b73f96.webp	C:/SiteGottems2/Site2/www.moveisgottems.com.br/storage/images/cache/ivy-lee-230-2-1706806402-1920-51b73f96.webp	(from https://www.moveisgottems.com.br/produto/cadeiras-ivy-lee)
